"","CRUISE_ID","YEAR","SURVEY_NAME","REGION","VESSEL_ID","CRUISE","VESSEL_NAME","SPONSOR_ACRONYM","START_DATE","END_DATE","CRUISEJOIN","CRUISE_DATA_COLLECTED","CRUISE_DATA_IN_EDIT","CRUISE_DATA_IN_RACEBASE","CRUISE_DATA_IN_FINAL","VESSEL_COUNTRY","SURVEY_DEFINITION_ID","SURVEY_ID"
"562",446,1990,"Gulf of Alaska Bottom Trawl Survey","GOA",21,199008,"MILLER FREEMAN","RACE",1990-07-17,1990-09-02,274,"Y","N","Y","N","UNITED STATES OF AMERICA",47,379
"563",447,1990,"Cooperative US / Japan pollock survey","BS",530,199001,"DAIAN MARU NO. 128","MACE",1990-07-21,1990-09-26,55,"Y","N","Y","N","JAPAN",56,382
"564",448,1990,"Chukchi Sea Trawl Survey","BS",78,199002,"OCEAN HOPE 3","RACE",1990-08-16,1990-09-16,161,"Y","N","Y","N","UNITED STATES OF AMERICA",6,377
"565",449,1990,"Young of the Year Studies","GOA",21,199009,"MILLER FREEMAN","RACE",1990-09-07,1990-09-22,275,"Y","N","Y","N","UNITED STATES OF AMERICA",18,378
"566",450,1990,"West Coast Slope Bottom Trawl Survey","WC",21,199011,"MILLER FREEMAN","RACE",1990-10-26,1990-11-15,416,"Y","N","Y","N","UNITED STATES OF AMERICA",55,381
"567",453,1991,"Tag Release/Recovery Survey","TAG",518,199101,"ANYO MARU NO. 22","RACE",1991-05-05,1991-09-04,491,"Y","N","Y","N","JAPAN",95,394
"568",470,1992,"West Coast Triennial Shelf Bottom Trawl Survey","WC",83,199201,"GREEN HOPE","RACE",1992-07-13,1992-10-03,465,"Y","N","Y","N","UNITED STATES OF AMERICA",85,402
"569",471,1992,"West Coast Triennial Shelf Bottom Trawl Survey","WC",37,199202,"ALASKA","RACE",1992-08-24,1992-10-01,432,"Y","N","Y","N","UNITED STATES OF AMERICA",85,402
"570",473,1993,"Bogoslof / SE Bering Sea shelf pollock acoustic-trawl survey","BS",21,199301,"MILLER FREEMAN","MACE",1993-02-12,1993-03-12,132,"Y","N","Y","N","UNITED STATES OF AMERICA",105,412
"571",475,1993,"Tag Release/Recovery Survey","TAG",518,199301,"ANYO MARU NO. 22","RACE",1993-05-06,1993-09-07,771361,"Y","N","Y","N","JAPAN",95,410
"572",476,1993,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",88,199301,"ARCTURUS","RACE",1993-06-04,1993-07-26,166,"Y","N","Y","N","UNITED STATES OF AMERICA",98,411
"573",628,1992,"US-Soviet Cooperative Groundfish Trawl Survey","BS",786,199201,"MYS. BABUSHKINA ","RACE",1992-06-05,1992-07-29,NA,"U","N","N","N","SOVIET UNION",50,398
"574",632,2007,"Gulf of Alaska Mesopelagic Survey","GOA",21,200705,"MILLER FREEMAN","RACE",2007-03-31,2007-04-13,1403458,"U","N","N","N","UNITED STATES OF AMERICA",136,14
"575",633,2008,"Gulf of Alaska Mesopelagic Survey","GOA",21,200804,"MILLER FREEMAN","RACE",2008-03-11,2008-03-25,1403459,"U","N","N","N","UNITED STATES OF AMERICA",136,15
"576",595,2004,"West Coast Triennial Shelf Bottom Trawl Survey","WC",57,200401,"MORNING STAR","RACE",2004-06-01,2004-07-28,1236675,"Y","N","Y","N","UNITED STATES OF AMERICA",85,7
"577",596,2004,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",88,200401,"ARCTURUS","RACE",2004-06-05,2004-07-24,1195615,"Y","N","Y","N","UNITED STATES OF AMERICA",98,6
"578",597,2004,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",89,200401,"ALDEBARAN","RACE",2004-06-05,2004-07-25,1195616,"Y","N","Y","N","UNITED STATES OF AMERICA",98,6
"579",598,2004,"Aleutian Islands Bottom Trawl Survey","AI",147,200401,"GLADIATOR","RACE",2004-06-06,2004-08-02,1210975,"Y","N","Y","N","UNITED STATES OF AMERICA",52,5
"580",599,2004,"Aleutian Islands Bottom Trawl Survey","AI",143,200401,"SEA STORM","RACE",2004-06-06,2004-08-02,1210976,"Y","N","Y","N","UNITED STATES OF AMERICA",52,5
"581",600,2004,"Eastern Bering Sea Slope Bottom Trawl Survey","BS",134,200401,"NORTHWEST EXPLORER","RACE",2004-06-06,2004-08-08,1225395,"Y","N","Y","N","UNITED STATES OF AMERICA",78,496
"582",601,2004,"Bering Sea shelf pollock acoustic-trawl survey","BS",21,200408,"MILLER FREEMAN","MACE",2004-06-11,2004-07-27,1235475,"Y","N","Y","N","UNITED STATES OF AMERICA",83,497
"583",602,2004,"Crab Industry Trawl Survey","BS",154,200401,"SEA WOLF","RACE",2004-07-10,2004-07-24,1236188,"Y","N","Y","N","UNITED STATES OF AMERICA",4,493
"584",603,2004,"Crab Industry Trawl Survey","BS",88,200402,"ARCTURUS","RACE",2004-07-25,2004-07-26,1236155,"Y","N","Y","N","UNITED STATES OF AMERICA",4,493
"585",604,2004,"East Kodiak pollock acoustic-trawl survey","GOA",21,200409,"MILLER FREEMAN","MACE",2004-08-13,2004-09-06,1281675,"Y","N","Y","N","UNITED STATES OF AMERICA",70,495
"586",605,2005,"Shumagin pollock acoustic-trawl survey","GOA",21,200501,"MILLER FREEMAN","MACE",2005-02-12,2005-02-16,1244275,"Y","N","Y","N","UNITED STATES OF AMERICA",63,500
"587",606,2005,"Bogoslof pollock acoustic-trawl survey","BS",21,200503,"MILLER FREEMAN","MACE",2005-03-08,2005-03-13,1244095,"Y","N","Y","N","UNITED STATES OF AMERICA",59,498
"588",607,2005,"Shelikof pollock acoustic-trawl survey","GOA",21,200505,"MILLER FREEMAN","MACE",2005-03-24,2005-04-03,1244375,"Y","N","Y","N","UNITED STATES OF AMERICA",62,499
"589",608,2005,"Gulf of Alaska Bottom Trawl Survey","GOA",143,200501,"SEA STORM","RACE",2005-05-21,2005-08-02,-608,"Y","N","N","Y","UNITED STATES OF AMERICA",47,1
"590",609,2005,"Gulf of Alaska Bottom Trawl Survey","GOA",147,200501,"GLADIATOR","RACE",2005-05-22,2005-07-18,-609,"Y","N","N","Y","UNITED STATES OF AMERICA",47,1
"591",610,2005,"Gulf of Alaska Bottom Trawl Survey","GOA",134,200501,"NORTHWEST EXPLORER","RACE",2005-05-23,2005-08-04,-610,"Y","N","N","Y","UNITED STATES OF AMERICA",47,1
"592",611,2005,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",89,200501,"ALDEBARAN","RACE",2005-06-03,2005-07-22,-611,"Y","N","N","Y","UNITED STATES OF AMERICA",98,2
"593",612,2005,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",88,200501,"ARCTURUS","RACE",2005-06-03,2005-07-22,-612,"Y","N","N","Y","UNITED STATES OF AMERICA",98,2
"594",613,2005,"Gulf of Alaska pollock acoutic-trawl survey","GOA",157,200501,"OSCAR DYSON","MACE",2005-07-02,2005-07-28,1282975,"Y","N","Y","N","UNITED STATES OF AMERICA",74,501
"595",292,1982,"US-Soviet Cooperative Groundfish Trawl Survey","BS",784,198201,"SRTM 8459","RACE",1982-06-07,1982-08-27,45,"Y","N","Y","N","SOVIET UNION",50,252
"596",407,1988,"US-Soviet Cooperative Groundfish Trawl Survey","BS",790,198801,"DARVIN ","RACE",1988-05-17,1988-06-21,50,"Y","N","Y","N","SOVIET UNION",50,348
"597",415,1988,"Cooperative US / Japan pollock survey","BS",522,198801,"SEIJU MARU NO. 28","MACE",1988-08-19,1988-10-11,54,"Y","N","Y","N","JAPAN",56,351
"598",419,1988,"Cooperative US / Japan pollock survey","BS",553,198801,"KAIYO MARU","MACE",1988-12-09,1988-12-31,56,"Y","N","Y","N","JAPAN",56,352
"599",420,1989,"Cooperative US / Japan pollock survey","BS",553,198901,"KAIYO MARU","MACE",1989-01-02,1989-02-26,57,"Y","N","Y","N","JAPAN",56,368
"600",438,1990,"US-Japan Cooperative Acoustic Pollock Survey  (Should this be REGION=HBS?)","BS",553,199001,"KAIYO MARU","MACE",1990-01-28,1990-02-05,58,"Y","N","Y","N","JAPAN",110,386
"601",360,1985,"US-Japan Cooperative Groundfish Trawl Survey - Slope","BS",556,198501,"DAIKICHI MARU NO. 32","RACE",1985-05-24,1985-09-07,59,"Y","N","Y","N","JAPAN",79,313
"602",416,1988,"US-Japan Cooperative Groundfish Trawl Survey - Slope","BS",562,198801,"TOMI MARU NO. 51","RACE",1988-09-05,1988-09-15,60,"Y","N","Y","N","JAPAN",79,356
"603",46,1966,"IPHC Groundfish/Halibut Trawl Survey","BS",630,196601,"ARTHUR H","RACE",1966-06-02,1966-08-19,72,"Y","N","Y","N","UNITED STATES OF AMERICA",32,49
"604",52,1968,"IPHC Groundfish/Halibut Trawl Survey","BS",631,196801,"HARMONY","RACE",1968-06-01,1968-07-10,74,"Y","N","Y","N","UNITED STATES OF AMERICA",32,55
"605",259,1981,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",1,198103,"CHAPMAN","RACE",1981-05-22,1981-08-03,77,"Y","N","Y","N","UNITED STATES OF AMERICA",98,240
"606",286,1982,"Gear Mensuration for Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",1,198202,"CHAPMAN","RACE",1982-05-11,1982-05-28,79,"Y","N","Y","N","UNITED STATES OF AMERICA",111,262
"607",289,1982,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",1,198203,"CHAPMAN","RACE",1982-05-29,1982-07-11,80,"Y","N","Y","N","UNITED STATES OF AMERICA",98,261
"608",299,1982,"Bering Sea Oceanographic Front Identification","BS",1,198205,"CHAPMAN","RACE",1982-09-11,1982-09-18,82,"Y","N","Y","N","UNITED STATES OF AMERICA",80,254
"609",301,1982,"Pollock/Cod Tagging Cruise","BS",1,198206,"CHAPMAN","RACE",1982-09-22,1982-10-03,83,"Y","N","Y","N","UNITED STATES OF AMERICA",23,245
"610",316,1983,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",1,198303,"CHAPMAN","RACE",1983-06-08,1983-08-06,84,"Y","N","Y","N","UNITED STATES OF AMERICA",98,279
"611",338,1984,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",1,198402,"CHAPMAN","RACE",1984-06-09,1984-08-26,85,"Y","N","Y","N","UNITED STATES OF AMERICA",98,300
"612",7,1959,"Chukchi Sea/Norton Sound Trawl Survey","BS",2,195901,"JOHN N. COBB","RACE",1959-08-06,1959-08-30,86,"Y","N","Y","N","UNITED STATES OF AMERICA",35,22
"613",198,1979,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",12,197902,"DISCOVERY BAY","RACE",1979-07-07,1979-08-22,88,"Y","N","Y","N","UNITED STATES OF AMERICA",98,181
"614",67,1971,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",14,197104,"OREGON","RACE",1971-07-23,1971-08-31,89,"Y","N","Y","N","UNITED STATES OF AMERICA",98,71
"615",74,1972,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",14,197202,"OREGON","RACE",1972-05-28,1972-07-24,90,"Y","N","Y","N","UNITED STATES OF AMERICA",98,85
"616",92,1973,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",14,197304,"OREGON","RACE",1973-07-09,1973-08-12,91,"Y","N","Y","N","UNITED STATES OF AMERICA",98,97
"617",103,1974,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",14,197402,"OREGON","RACE",1974-06-14,1974-08-01,92,"Y","N","Y","N","UNITED STATES OF AMERICA",98,106
"618",116,1975,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",14,197502,"OREGON","RACE",1975-06-01,1975-08-10,93,"Y","N","Y","N","UNITED STATES OF AMERICA",98,120
"619",135,1976,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",14,197602,"OREGON","RACE",1976-05-29,1976-08-09,94,"Y","N","Y","N","UNITED STATES OF AMERICA",98,129
"620",146,1977,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",14,197703,"OREGON","RACE",1977-06-04,1977-08-05,96,"Y","N","Y","N","UNITED STATES OF AMERICA",98,143
"621",374,1986,"Aleutian Islands Bottom Trawl Survey","AI",557,198601,"GINRYU MARU NO. 5","RACE",1986-05-18,1986-09-10,327,"Y","N","Y","N","JAPAN",52,327
"622",380,1986,"Gear Comparison Experiment","GOA",558,198601,"SHOSIN MARU NO. 20","RACE",1986-07-18,1986-08-16,328,"Y","N","Y","N","JAPAN",22,322
"623",381,1986,"Gear Comparison Experiment","GOA",559,198601,"SHIN-EI MARU NO. 63","RACE",1986-07-18,1986-08-15,329,"Y","N","Y","N","JAPAN",22,322
"624",10,1961,"IPHC Groundfish/Halibut Trawl Survey","GOA",603,196108,"ST.MICHAEL","RACE",1961-05-11,1961-07-29,331,"Y","N","Y","N","UNITED STATES OF AMERICA",33,25
"625",15,1961,"IPHC Groundfish/Halibut Trawl Survey","GOA",603,196109,"ST.MICHAEL","RACE",1961-08-23,1961-11-18,332,"Y","N","Y","N","UNITED STATES OF AMERICA",33,26
"626",25,1962,"IPHC Groundfish/Halibut Trawl Survey","GOA",603,196208,"ST.MICHAEL","RACE",1962-06-25,1962-08-27,334,"Y","N","Y","N","UNITED STATES OF AMERICA",33,31
"627",28,1962,"Exploratory Fisheries Cruise - Kenai","GOA",603,196209,"ST.MICHAEL","RACE",1962-09-10,1962-11-26,335,"Y","N","Y","N","UNITED STATES OF AMERICA",53,33
"628",629,2008,"Eastern Bering Sea Slope Bottom Trawl Survey","BS",94,200801,"VESTERAALEN","RACE",2008-05-29,2008-08-11,-629,"U","N","N","Y","UNITED STATES OF AMERICA",78,12
"629",630,2008,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",88,200801,"ARCTURUS","RACE",2008-05-29,2008-07-28,-630,"U","N","N","Y","UNITED STATES OF AMERICA",98,13
"630",631,2008,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",89,200801,"ALDEBARAN","RACE",2008-05-29,2008-07-28,-631,"U","N","N","Y","UNITED STATES OF AMERICA",98,13
"631",651,2009,"Acoustic Trawl Rockfish Study","GOA",143,200902,"SEA STORM","REFM",2009-07-31,2009-08-14,-651,"U","N","N","Y","UNITED STATES OF AMERICA",137,526
"632",654,1999,"Towed Video Camera TACOS Demersal Habitat Study of Seguam Pass","AI",94,199902,"VESTERAALEN","RACE",1999-08-05,1999-08-18,NA,"U","N","N","N","UNITED STATES OF AMERICA",139,528
"633",655,2010,"Aleutian Islands Bottom Trawl Survey","AI",143,201001,"SEA STORM","RACE",2010-06-06,2010-08-14,-655,"U","N","N","Y","UNITED STATES OF AMERICA",52,529
"634",656,2010,"Aleutian Islands Bottom Trawl Survey","AI",148,201001,"OCEAN EXPLORER","RACE",2010-06-06,2010-08-14,-656,"U","N","N","Y","UNITED STATES OF AMERICA",52,529
"635",657,2010,"Eastern Bering Sea Slope Bottom Trawl Survey","BS",94,201001,"VESTERAALEN","RACE",2010-05-28,2010-07-21,-657,"U","N","N","Y","UNITED STATES OF AMERICA",78,530
"636",658,2010,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",89,201001,"ALDEBARAN","RACE",2010-06-02,2010-07-28,-658,"U","N","N","Y","UNITED STATES OF AMERICA",98,531
"637",659,2010,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",162,201001,"ALASKA KNIGHT","RACE",2010-06-02,2010-08-04,-659,"U","Y","N","Y","UNITED STATES OF AMERICA",98,531
"638",660,2010,"Northern Bering Sea Crab/Groundfish Survey - Eastern Bering Sea Shelf Survey Extension","BS",162,201002,"ALASKA KNIGHT","NWAFC/S",2010-08-04,2010-08-11,-660,"U","Y","N","Y","UNITED STATES OF AMERICA",143,532
"639",661,2010,"Northern Bering Sea Crab/Groundfish Survey - Eastern Bering Sea Shelf Survey Extension","BS",89,201002,"ALDEBARAN","NWAFC/S",2010-07-30,2010-08-11,-661,"U","N","N","Y","UNITED STATES OF AMERICA",143,532
"640",662,2010,"Northern Bering Sea Crab/Groundfish Survey - Eastern Bering Sea Shelf Survey Extension","BS",94,201002,"VESTERAALEN","NWAFC/S",2010-07-24,2010-08-13,-662,"U","N","N","Y","UNITED STATES OF AMERICA",143,532
"641",639,2009,"Shumagin pollock acoustic-trawl survey","GOA",157,200901,"OSCAR DYSON","MACE",2009-02-15,2009-02-19,1388678,"U","N","N","N","UNITED STATES OF AMERICA",63,516
"642",640,2009,"Bogoslof pollock acoustic-trawl survey","BS",157,200903,"OSCAR DYSON","MACE",2009-03-09,2009-03-13,1388618,"U","N","N","N","UNITED STATES OF AMERICA",59,517
"643",641,2009,"Shelikof pollock acoustic-trawl survey","GOA",157,200904,"OSCAR DYSON","MACE",2009-03-20,2009-03-31,1388738,"U","N","N","N","UNITED STATES OF AMERICA",62,518
"644",642,2008,"Shumagin pollock acoustic-trawl survey","GOA",157,200801,"OSCAR DYSON","MACE",2009-02-08,2009-02-13,1379898,"U","N","N","N","UNITED STATES OF AMERICA",63,519
"645",643,2008,"Shelikof pollock acoustic-trawl survey","GOA",157,200803,"OSCAR DYSON","MACE",2008-03-14,2008-03-30,1350458,"U","N","N","N","UNITED STATES OF AMERICA",62,520
"646",644,2008,"Bering Sea shelf pollock acoustic-trawl survey","BS",157,200809,"OSCAR DYSON","MACE",2008-06-05,2009-07-28,1351294,"U","N","N","N","UNITED STATES OF AMERICA",83,521
"647",645,2007,"Shumagin pollock acoustic-trawl survey","GOA",21,200701,"MILLER FREEMAN","MACE",2007-02-08,2007-02-12,1313034,"U","N","N","N","UNITED STATES OF AMERICA",63,522
"648",646,2007,"Bogoslof pollock acoustic-trawl survey","BS",21,200703,"MILLER FREEMAN","MACE",2007-03-03,2007-03-07,1314098,"U","N","N","N","UNITED STATES OF AMERICA",59,523
"649",647,2007,"Bogoslof pollock acoustic-trawl survey","BS",157,200703,"OSCAR DYSON","MACE",2007-03-03,2007-03-07,1352020,"U","N","N","N","UNITED STATES OF AMERICA",59,523
"650",648,2007,"Shelikof pollock acoustic-trawl survey","GOA",21,200704,"MILLER FREEMAN","MACE",2007-03-13,2007-03-28,1313822,"U","N","N","N","UNITED STATES OF AMERICA",62,524
"651",649,2007,"Shelikof pollock acoustic-trawl survey","GOA",157,200704,"OSCAR DYSON","MACE",2007-03-16,2007-03-24,1351938,"U","N","N","N","UNITED STATES OF AMERICA",62,524
"652",650,2006,"Gulf of Alaska pollock acoutic-trawl survey","GOA",21,200609,"MILLER FREEMAN","MACE",2006-08-12,2006-09-05,1313194,"U","N","N","N","UNITED STATES OF AMERICA",74,525
"653",652,2009,"Untrawlable Rockfish Survey","GOA",161,200901,"EPIC EXPLORER","RACE",2009-10-02,2009-10-13,NA,"U","N","N","N","UNITED STATES OF AMERICA",138,527
"654",653,2009,"Untrawlable Rockfish Survey","GOA",157,200912,"OSCAR DYSON","RACE",2009-10-02,2009-10-13,1450338,"U","N","N","N","UNITED STATES OF AMERICA",138,527
"655",634,2009,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",89,200901,"ALDEBARAN","RACE",2009-05-28,2009-08-02,-634,"U","N","N","Y","UNITED STATES OF AMERICA",98,514
"656",635,2009,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",88,200901,"ARCTURUS","RACE",2009-05-28,2009-07-31,-635,"U","N","N","Y","UNITED STATES OF AMERICA",98,514
"657",636,2009,"Gulf of Alaska Bottom Trawl Survey","GOA",143,200901,"SEA STORM","RACE",2009-05-18,2009-07-31,-636,"U","N","N","Y","UNITED STATES OF AMERICA",47,515
"658",637,2009,"Gulf of Alaska Bottom Trawl Survey","GOA",94,200901,"VESTERAALEN","RACE",2009-05-18,2009-07-31,-637,"U","N","N","Y","UNITED STATES OF AMERICA",47,515
"659",638,2009,"Gulf of Alaska Bottom Trawl Survey","GOA",159,200901,"PACIFIC EXPLORER","RACE",2009-05-18,2009-07-31,-638,"U","N","N","Y","UNITED STATES OF AMERICA",47,515
"660",688,2014,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",94,201401,"VESTERAALEN","RACE",2014-05-27,2014-08-02,-688,"U","N","N","Y","UNITED STATES OF AMERICA",98,552
"661",689,2014,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",162,201401,"ALASKA KNIGHT","RACE",2014-05-27,2014-08-02,-689,"U","N","N","Y","UNITED STATES OF AMERICA",98,552
"662",701,2015,"Gulf of Alaska Bottom Trawl Survey","GOA",178,201501,"CAPE FLATTERY","RACE",2015-06-16,2015-08-14,-701,"U","N","N","Y","UNITED STATES OF AMERICA",47,557
"663",691,2014,"Aleutian Islands Bottom Trawl Survey","AI",143,201401,"SEA STORM","RACE",2014-06-05,2014-08-13,-691,"U","N","N","Y","UNITED STATES OF AMERICA",52,554
"664",692,2014,"Aleutian Islands Bottom Trawl Survey","AI",176,201401,"ALASKA PROVIDER","RACE",2014-06-05,2014-08-13,-692,"U","N","N","Y","UNITED STATES OF AMERICA",52,554
"665",717,2017,"Northern Bering Sea Crab/Groundfish Survey - Eastern Bering Sea Shelf Survey Extension","BS",94,201702,"VESTERAALEN","NMFS/S",2017-08-08,2017-08-30,-717,"U","N","N","Y","UNITED STATES OF AMERICA",143,567
"666",718,2017,"Northern Bering Sea Crab/Groundfish Survey - Eastern Bering Sea Shelf Survey Extension","BS",162,201702,"ALASKA KNIGHT","NMFS/S",2017-08-08,2017-08-30,-718,"U","N","N","Y","UNITED STATES OF AMERICA",143,567
"667",719,1976,"Chukchi Sea Trawl Survey","BS",21,197604,"MILLER FREEMAN","RACE",NA,NA,NA,"U","N","N","N","UNITED STATES OF AMERICA",6,568
"668",720,2018,"Aleutian Islands Bottom Trawl Survey","AI",143,201801,"SEA STORM","RACE",2018-06-10,2018-08-08,-720,"U","N","N","Y","UNITED STATES OF AMERICA",52,570
"669",721,2018,"Aleutian Islands Bottom Trawl Survey","AI",148,201801,"OCEAN EXPLORER","RACE",2018-06-09,2018-08-06,-721,"U","N","N","Y","UNITED STATES OF AMERICA",52,570
"670",667,2011,"Gulf of Alaska Bottom Trawl Survey","GOA",143,201101,"SEA STORM","RACE",2011-05-18,2011-08-10,-667,"U","N","N","Y","UNITED STATES OF AMERICA",47,535
"671",668,2011,"Gulf of Alaska Bottom Trawl Survey","GOA",148,201101,"OCEAN EXPLORER","RACE",2011-05-18,2011-08-15,-668,"U","N","N","Y","UNITED STATES OF AMERICA",47,535
"672",669,2008,"Shumagin pollock acoustic-trawl survey","GOA",21,200801,"MILLER FREEMAN","MACE",2008-02-08,2008-02-13,1351218,"U","N","N","N","UNITED STATES OF AMERICA",63,536
"673",670,2007,"Bering Sea shelf pollock acoustic-trawl survey","BS",157,200707,"OSCAR DYSON","MACE",2007-06-04,2007-07-27,1314178,"U","N","N","N","UNITED STATES OF AMERICA",83,537
"674",671,2009,"Bering Sea shelf pollock acoustic-trawl survey","BS",157,200909,"OSCAR DYSON","MACE",2009-06-14,2009-08-05,1403460,"U","N","N","N","UNITED STATES OF AMERICA",83,538
"675",672,2010,"Shumagin pollock acoustic-trawl survey","GOA",157,201001,"OSCAR DYSON","MACE",2010-02-23,2010-03-08,14494980,"U","N","N","N","UNITED STATES OF AMERICA",63,539
"676",673,2010,"Shelikof pollock acoustic-trawl survey","GOA",157,201002,"OSCAR DYSON","MACE",2010-03-19,2010-03-27,1449747,"U","N","N","N","UNITED STATES OF AMERICA",62,540
"677",674,2010,"Bering Sea shelf pollock acoustic-trawl survey","BS",157,201006,"OSCAR DYSON","MACE",2010-06-10,2010-08-05,1493621,"U","N","N","N","UNITED STATES OF AMERICA",83,541
"678",675,2006,"Bering Sea shelf IVC pollock acoustic-trawl survey","BS",157,200606,"OSCAR DYSON","MACE",2006-07-06,2006-07-12,1379977,"U","N","N","N","UNITED STATES OF AMERICA",140,542
"679",678,2012,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",89,201201,"ALDEBARAN","RACE",2012-05-30,2012-08-07,-678,"U","N","N","Y","UNITED STATES OF AMERICA",98,543
"680",679,2012,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",162,201201,"ALASKA KNIGHT","RACE",2012-05-30,2012-08-07,-679,"U","N","N","Y","UNITED STATES OF AMERICA",98,543
"681",685,2013,"Chukchi Sea Trawl Survey","BS",162,201302,"ALASKA KNIGHT","RACE",2013-08-10,2013-09-12,NA,"U","Y","N","N","UNITED STATES OF AMERICA",6,551
"682",686,2013,"Gulf of Alaska Bottom Trawl Survey","GOA",143,201301,"SEA STORM","RACE",2013-05-24,2013-08-06,-686,"U","N","N","Y","UNITED STATES OF AMERICA",47,550
"683",687,2013,"Gulf of Alaska Bottom Trawl Survey","GOA",176,201301,"ALASKA PROVIDER","RACE",2013-05-24,2013-08-20,-687,"U","N","N","Y","UNITED STATES OF AMERICA",47,550
"684",697,2015,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",94,201501,"VESTERAALEN","RACE",2015-05-28,2015-08-04,-697,"U","N","N","Y","UNITED STATES OF AMERICA",98,556
"685",698,2015,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",162,201501,"ALASKA KNIGHT","RACE",2015-05-28,2015-08-04,-698,"U","N","N","Y","UNITED STATES OF AMERICA",98,556
"686",699,2015,"Gulf of Alaska Bottom Trawl Survey","GOA",143,201501,"SEA STORM","RACE",2015-05-19,2015-08-01,-699,"U","N","N","Y","UNITED STATES OF AMERICA",47,557
"687",700,2015,"Gulf of Alaska Bottom Trawl Survey","GOA",176,201501,"ALASKA PROVIDER","RACE",2015-05-21,2015-08-03,-700,"U","N","N","Y","UNITED STATES OF AMERICA",47,557
"688",706,2016,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",94,201601,"VESTERAALEN","RACE",2016-05-31,2016-08-04,-706,"U","Y","N","Y","UNITED STATES OF AMERICA",98,560
"689",707,2016,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",162,201601,"ALASKA KNIGHT","RACE",2016-05-31,2016-08-04,-707,"U","Y","N","Y","UNITED STATES OF AMERICA",98,560
"690",708,2016,"Eastern Bering Sea Slope Bottom Trawl Survey","BS",178,201601,"CAPE FLATTERY","RACE",2016-05-27,2016-07-30,-708,"U","N","N","Y","UNITED STATES OF AMERICA",78,561
"691",709,2016,"Aleutian Islands Bottom Trawl Survey","AI",143,201601,"SEA STORM","RACE",2016-06-04,2016-08-14,-709,"U","N","N","Y","UNITED STATES OF AMERICA",52,562
"692",710,2016,"Aleutian Islands Bottom Trawl Survey","AI",176,201601,"ALASKA PROVIDER","RACE",2016-06-04,2016-08-14,-710,"U","N","N","Y","UNITED STATES OF AMERICA",52,562
"693",722,2018,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",94,201801,"VESTERAALEN","RACE",2018-05-30,2018-08-06,-722,"U","Y","N","Y","UNITED STATES OF AMERICA",98,569
"694",723,2018,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",162,201801,"ALASKA KNIGHT","RACE",2018-05-30,2018-08-06,-723,"U","N","N","Y","UNITED STATES OF AMERICA",98,569
"695",732,2020,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",94,202001,"VESTERAALEN","RACE",NA,NA,NA,"U","N","N","N","UNITED STATES OF AMERICA",98,576
"696",733,2020,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",162,202001,"ALASKA KNIGHT","RACE",NA,NA,NA,"U","N","N","N","UNITED STATES OF AMERICA",98,576
